codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_granel,precio_fraccionado,proveedor,descripcion
122G000000T0000,arandela,plana,2,,,,métrico,,natural,5781.771839024999,6475.584459708,efepe,Arandela Plana 2
124MA00000K0000,arandela,grower,5,,,,métrico,,,3.15820615408704,3.3476985233322623,efepe,Arandela Grower 5
124MA00000M0000,arandela,grower,6,,,,métrico,,,6.277085986332,6.653711145511919,efepe,Arandela Grower 6
124MA00000O0000,arandela,grower,7,,,,métrico,,,5.6266891250976,5.964290472603456,efepe,Arandela Grower 7
124MA00000P0000,arandela,grower,8,,,,métrico,,,11.6163904518144,12.313373878923263,efepe,Arandela Grower 8
124MA00000Q0000,arandela,grower,10,,,,métrico,,,18.36841740193152,19.47052244604741,efepe,Arandela Grower 10
124MA00000R0000,arandela,grower,12,,,,métrico,,,27.66152976338304,29.32122154918602,efepe,Arandela Grower 12
124MA00000S0000,arandela,grower,14,,,,métrico,,,43.56146419430399,46.17515204596223,efepe,Arandela Grower 14
124MA00000T0000,arandela,grower,16,,,,métrico,,,59.29804313449632,62.8559257225661,efepe,Arandela Grower 16
124MA00000V0000,arandela,grower,20,,,,métrico,,,101.29250465847744,107.37005493798608,efepe,Arandela Grower 20
124MA00000X0000,arandela,grower,24,,,,métrico,,,144.49821689519464,153.16810990890633,efepe,Arandela Grower 24
124P000000A0000,arandela,grower,1/8,,,,imperial,,,2.6822568230752,2.843192232459712,efepe,Arandela Grower 1/8
124P000000B0000,arandela,grower,5/32,,,,imperial,,,2.873846596152,3.04627739192112,efepe,Arandela Grower 5/32
124P000000C0000,arandela,grower,3/16,,,,imperial,,,4.640064816703751,4.918468705705975,efepe,Arandela Grower 3/16
124P000000D0000,arandela,grower,1/4,,,,imperial,,,9.1843347468691,9.735394831681246,efepe,Arandela Grower 1/4
124P000000E0000,arandela,grower,5/16,,,,imperial,,,13.263999477323212,14.059839445962606,efepe,Arandela Grower 5/16
124P000000F0000,arandela,grower,3/8,,,,imperial,,,18.279894573800004,19.376688248228003,efepe,Arandela Grower 3/8
124P000000G0000,arandela,grower,7/16,,,,imperial,,,24.9513889438,26.448472280428,efepe,Arandela Grower 7/16
124P000000H0000,arandela,grower,1/2,,,,imperial,,,33.824476455900005,35.85394504325401,efepe,Arandela Grower 1/2
124P000000I0000,arandela,grower,9/16,,,,imperial,,,55.1732584399,58.483653946294005,efepe,Arandela Grower 9/16
124P000000J0000,arandela,grower,5/8,,,,imperial,,,76.3218955928,80.901209328368,efepe,Arandela Grower 5/8
124P000000K0000,arandela,grower,3/4,,,,imperial,,,119.6198940541,126.797087697346,efepe,Arandela Grower 3/4
124P000000L0000,arandela,grower,7/8,,,,imperial,,,181.26450203290003,192.14037215487403,efepe,Arandela Grower 7/8
124P000000M0000,arandela,grower,1,,,,métrico,,,239.6400777704,254.01848243662403,efepe,Arandela Grower 1
124P000000O0000,arandela,grower,,,1 1/4,,imperial,,,402.5979072808786,426.7537817177314,efepe,Arandela Grower 1 1/4
124P000000P0000,arandela,grower,,,1 1/2,,imperial,,,588.4258034340002,623.7313516400402,efepe,Arandela Grower 1 1/2
200GALMA00J0000,varilla,,4,,,,métrico,METRICA,,875.9698239999999,875.9698239999999,efepe,Varilla roscada Metrica 4
200GALMA00K0000,varilla,,5,,,,métrico,METRICA,,821.2217099999999,821.2217099999999,efepe,Varilla roscada Metrica 5
200GALMA00M0000,varilla,,6,,,,métrico,METRICA,,878.212443619725,878.212443619725,efepe,Varilla roscada Metrica 6
200GALMA00O0000,varilla,,7,,,,métrico,METRICA,,1216.8344498093825,1216.8344498093825,efepe,Varilla roscada Metrica 7
200GALMA00P0000,varilla,,8,,,,métrico,METRICA,,1425.3418269872748,1425.3418269872748,efepe,Varilla roscada Metrica 8
200GALMA00Q0000,varilla,,10,,,,métrico,METRICA,,2176.3935636249003,2176.3935636249003,efepe,Varilla roscada Metrica 10
200GALMA00R0000,varilla,,12,,,,métrico,METRICA,,3156.813892568376,3156.813892568376,efepe,Varilla roscada Metrica 12
200GALMA00S0000,varilla,,14,,,,métrico,METRICA,,4308.7320042654255,4308.7320042654255,efepe,Varilla roscada Metrica 14
200GALMA00T0000,varilla,,16,,,,métrico,METRICA,,5781.58287587905,5781.58287587905,efepe,Varilla roscada Metrica 16
200GALMA00U0000,varilla,,18,,,,métrico,METRICA,,7328.305377712875,7328.305377712875,efepe,Varilla roscada Metrica 18
200GALMA00V0000,varilla,,20,,,,métrico,METRICA,,9057.239868210076,9057.239868210076,efepe,Varilla roscada Metrica 20
200GALMA00W0000,varilla,,22,,,,métrico,METRICA,,11652.262832481698,11652.262832481698,efepe,Varilla roscada Metrica 22
200GALMA00X0000,varilla,,24,,,,métrico,METRICA,,13651.801510398123,13651.801510398123,efepe,Varilla roscada Metrica 24
200GALMA00Y0000,varilla,,27,,,,métrico,METRICA,,17953.555183182827,17953.555183182827,efepe,Varilla roscada Metrica 27
200GALMA00Z0000,varilla,,30,,,,métrico,METRICA,,23165.87765571977,23165.87765571977,efepe,Varilla roscada Metrica 30
200GALPU00A0000,varilla,,1/8,,,,imperial,,,434.3602060447448,434.3602060447448,efepe,Varilla roscada Pulgada 1/8
200GALPU00B0000,varilla,,5/32,,,,imperial,,,723.4908516985998,723.4908516985998,efepe,Varilla roscada Pulgada 5/32
200GALPU00C0000,varilla,,3/16,,,,imperial,,,849.3153476461828,849.3153476461828,efepe,Varilla roscada Pulgada 3/16
200GALPU00D0000,varilla,,1/4,,,,imperial,,,957.2297122045,957.2297122045,efepe,Varilla roscada Pulgada 1/4
200GALPU00E0000,varilla,,5/16,,,,imperial,,,1366.131741696275,1366.131741696275,efepe,Varilla roscada Pulgada 5/16
200GALPU00F0000,varilla,,3/8,,,,imperial,,,1916.9265112961248,1916.9265112961248,efepe,Varilla roscada Pulgada 3/8
200GALPU00G0000,varilla,,7/16,,,,imperial,,,2651.131568904525,2651.131568904525,efepe,Varilla roscada Pulgada 7/16
200GALPU00H0000,varilla,,1/2,,,,imperial,,,3403.02916390345,3403.02916390345,efepe,Varilla roscada Pulgada 1/2
200GALPU00I0000,varilla,,9/16,,,,imperial,,,4445.056176828275,4445.056176828275,efepe,Varilla roscada Pulgada 9/16
200GALPU00J0000,varilla,,5/8,,,,imperial,,,5517.816043547,5517.816043547,efepe,Varilla roscada Pulgada 5/8
200GALPU00K0000,varilla,,3/4,,,,imperial,,,8089.7893674732,8089.7893674732,efepe,Varilla roscada Pulgada 3/4
200GALPU00L0000,varilla,,7/8,,,,imperial,,,11180.996059520612,11180.996059520612,efepe,Varilla roscada Pulgada 7/8
200GALPU00M0000,varilla,,1,,,,métrico,,,15210.859446667577,15210.859446667577,efepe,Varilla roscada Pulgada 1
200GALPU00N0000,varilla,,,,1 1/8,,imperial,,,20388.93102619892,20388.93102619892,efepe,Varilla roscada Pulgada 1 1/8
200GALPU00O0000,varilla,,,,1 1/4,,imperial,,,24665.088839114447,24665.088839114447,efepe,Varilla roscada Pulgada 1 1/4
200GALPU00Q0000,varilla,,,,1 1/2,,imperial,,,37869.85420556553,37869.85420556553,efepe,Varilla roscada Pulgada 1 1/2
200GALPU00T0000,varilla,,2,,,,métrico,,,86369.842924974,86369.842924974,efepe,Varilla roscada Pulgada 2
305ELE000000020,electrodo,,2,,,,métrico,,,7281.347840000002,7718.228710400002,efepe,Electrodos 2.0 MM 300MM
305ELE000000025,electrodo,,2,,,,métrico,,,5756.458240000002,6101.845734400002,efepe,Electrodos 2.5 MM 350MM
305ELE000000032,electrodo,,3,,,,métrico,,,5451.480320000001,5778.569139200001,efepe,Electrodos 3.2 MM 350MM
305ELE000000040,electrodo,,4,,,,métrico,,,5451.480320000001,5778.569139200001,efepe,Electrodos 4.0 MM 400MM
